4981	600020	1349005	1
4982	600020	1064029	1
4983	600020	396	-1
4984	602023	402	1
4985	750001	1587807	-1
4986	750001	394	-1
4987	750001	624002	-1
4988	750001	1170009	-1
4989	600020	397	1
4990	664023	396	-1
4991	600020	395	-1
4992	721003	752008	-1
4993	600020	404	1
4994	600020	405	1
4995	632005	404	1
4996	746008	711009	-1
4997	746008	1465241	1
4998	746008	1672026	1
4999	746008	665020	1
5000	746008	647021	1
5001	746008	859003	1
5002	746008	811004	1
5003	746008	1465438	1
5004	746008	1088036	1
5006	746008	378	1
5007	746008	388	1
5008	328	387	1
5009	600020	417	1
5010	600020	412	-1
5011	600020	410	1
5012	600020	420	-1
5013	576016	391	1
5014	1068050	420	1
5015	666007	417	1
5016	598018	661011	1
5017	598018	607021	1
5018	598018	698015	1
5019	598018	780003	1
5020	598018	742007	1
5021	662015	588008	1
5022	662015	590007	1
5023	662015	819006	1
5024	662015	712016	1
5025	600020	1692026	1
5026	595015	718011	1
5027	595015	1448232	1
5028	746008	696009	1
5029	645017	1448229	1
5030	721003	1586384	-1
5031	721003	620021	1
5032	721003	683021	1
5033	746008	830002	-1
5034	746008	787006	-1
5035	746008	1170009	-1
5036	746008	1052030	1
5037	746008	1648033	1
5038	746008	394	1
5039	746008	624002	-1
5040	746008	1448232	-1
5041	746008	718011	-1
5042	746008	701023	1
5043	746008	1465445	-1
5044	746008	1168031	-1
5045	746008	731003	1
5046	746008	380	1
5047	746008	1594386	1
5048	746008	1384318	1
5049	746008	1061059	1
5050	746008	863014	1
5051	746008	644020	1
5052	746008	1465247	1
5053	746008	693013	1
5054	746008	1591277	1
5055	746008	685021	1
5056	746008	695009	1
5057	746008	1385209	-1
5058	746008	1648032	-1
5059	746008	1384233	1
5060	746008	395	-1
5061	746008	1120027	-1
5062	746008	838016	1
5063	600020	1645030	-1
5064	600020	860008	-1
5065	350	429	1
5066	350	1448241	1
5067	350	649009	1
5068	350	719014	1
5069	350	582033	1
5070	350	671018	1
5071	350	698013	1
5072	350	663020	1
5073	350	762003	1
5074	350	800018	1
5075	350	1583531	1
5076	350	1329303	1
5077	350	1215003	1
5078	350	1483005	1
5079	350	388	-1
5080	350	607013	-1
5081	350	852005	-1
5082	350	748005	-1
5084	350	378	-1
5085	350	434	-1
5086	350	1645028	1
5087	349	649009	1
5088	349	719014	1
5089	349	671018	1
5090	349	582033	1
5091	349	698013	1
5092	349	663020	1
5093	349	1329303	1
5094	349	1583531	1
5095	349	800018	1
5096	349	762003	1
5097	349	1215003	1
5098	349	388	-1
5099	349	1483005	-1
5100	349	431	1
5101	349	434	-1
5102	349	852005	-1
5103	349	607013	-1
5104	349	435	1
5105	349	1448241	1
5106	746008	741002	1
5107	746008	769006	1
5108	746008	654024	1
5109	746008	781004	1
5110	349	413	1
5111	666007	434	-1
5112	600020	434	-1
5113	666007	618014	1
5114	328	431	1
5115	328	388	-1
5116	328	378	-1
5117	328	434	-1
5118	697023	431	1
5120	328	1483005	1
5121	328	800018	1
5122	328	762003	1
5123	328	663020	1
5124	328	698013	1
5125	328	582033	1
5126	328	719014	1
5127	328	649009	1
5128	328	852005	-1
5129	328	748005	-1
5130	328	1645028	-1
5131	328	1215003	1
5132	328	1329303	1
5133	328	607013	-1
5134	328	671018	-1
5135	632005	748012	1
5136	600020	436	1
5137	600020	437	1
5138	746008	666018	1
5139	353	429	1
5140	353	435	1
5141	353	1448241	1
5142	353	649009	1
5143	353	719014	1
5144	353	582033	1
5145	353	698013	1
5146	353	663020	1
5147	353	762003	1
5148	353	800018	1
5149	353	1329303	1
5150	353	1215003	1
5151	353	431	1
5152	353	1483005	1
5153	353	1583531	1
5154	353	434	-1
5156	353	748005	-1
5157	353	852005	-1
5158	353	607013	-1
5159	353	403	1
5160	353	389	-1
5161	353	412	-1
5162	353	752008	-1
5163	354	435	1
5164	354	429	1
5165	354	440	1
5166	354	649009	1
5167	354	719014	1
5168	354	582033	1
5169	354	698013	1
5170	354	663020	1
5171	354	762003	1
5172	354	1329303	1
5173	354	800018	1
5174	354	1215003	1
5175	354	431	1
5176	354	1583531	1
5177	354	1483005	1
5178	354	434	-1
5179	354	852005	-1
5180	354	607013	-1
5181	600020	442	-1
5182	350	442	1
5183	359	439	1
5184	600020	452	1
5185	600020	451	1
5186	600020	449	1
5187	600020	450	1
5188	359	438	1
5189	359	437	1
5190	359	431	1
5191	770005	830002	-1
5192	770005	787006	-1
5193	770005	1170009	-1
5194	770005	1448232	1
5195	770005	718011	1
5196	600020	453	1
5197	600020	455	1
5198	600020	456	1
5199	600020	454	1
5200	641021	715016	1
5201	645017	444	-1
5202	645017	459	1
5203	328	386	-1
5204	354	460	1
5205	328	600022	-1
5206	328	825003	-1
5207	328	461	1
5208	328	1692026	1
5209	328	437	-1
5210	328	842005	-1
5211	328	436	1
5212	328	403	-1
5213	328	1385293	-1
5214	328	612032	-1
5215	328	425	1
5216	328	1465283	-1
5217	328	389	1
5218	328	699020	1
5219	328	1510057	1
5220	328	1060058	1
5221	328	752008	1
5222	328	1687020	-1
5223	328	741002	1
5224	328	769006	1
5225	328	751008	1
5226	328	1592386	1
5227	328	753004	-1
5228	328	654024	-1
5229	328	781004	-1
5230	328	1465247	1
5231	328	693013	1
5232	328	729004	1
5233	328	1591277	1
5234	328	666018	1
5235	328	685021	1
5236	328	1693726	-1
5237	328	748006	1
5238	328	805006	1
5239	328	636019	1
5240	328	1525057	1
5241	328	607021	1
5242	328	667020	1
5243	328	581024	1
5244	328	719013	1
5245	328	748012	1
5246	328	743006	1
5247	328	452	1
5248	328	1329527	1
5249	328	1410285	1
5250	328	1384208	1
5251	328	1112057	1
5252	328	1684109	1
5253	328	1384407	1
5254	328	457	1
5255	328	682026	-1
5256	328	1403004	1
5257	328	1168032	1
5258	328	736006	-1
5259	328	992001	-1
5260	328	595013	1
5261	328	1410472	1
5262	328	450	-1
5263	328	809005	1
5264	328	717009	1
5265	328	1149021	1
5266	328	458	1
5267	328	459	1
5268	328	444	-1
5269	328	438	1
5270	328	449	1
5271	328	439	-1
5272	328	1041043	1
5273	328	866001	1
5274	328	698015	1
5275	328	742007	1
5276	328	780003	1
5277	328	1647024	1
5278	328	1329225	1
5279	328	1090025	1
5280	328	456	1
5281	328	1465203	1
5282	328	1644034	1
5283	328	696009	1
5284	328	720009	1
5285	328	1677026	1
5286	328	1448273	1
5287	328	1385290	-1
5288	328	395	1
5289	328	1648032	-1
5290	328	838016	-1
5291	328	1385209	1
5292	328	1384233	-1
5293	328	392	-1
5294	328	671020	-1
5295	328	695009	-1
5296	600020	462	1
5297	600020	463	1
5298	600020	464	1
5299	600020	465	1
5300	353	461	1
5301	353	460	1
5302	353	463	1
5303	600020	468	-1
5304	623011	1392001	1
5305	600020	470	1
5306	600020	472	1
5307	600020	402	-1
5308	600020	399	1
5309	577024	420	1
5310	577024	427	1
5311	602023	1367002	1
5312	645017	425	1
5313	1466298	1448232	1
5314	1466298	718011	1
5315	1466298	672014	1
5316	1466298	1687021	1
5317	1466298	643013	1
5318	1466298	662007	1
5319	1466298	1135054	1
5320	600020	474	1
5321	666007	466	1
5322	350	460	1
5323	350	467	1
5324	350	440	1
5325	350	448	1
5326	600020	488	-1
5327	600020	487	1
5328	328	473	1
5329	328	483	1
5330	328	467	1
5331	602023	470	1
5332	602023	1410283	1
5333	602023	1063006	1
5334	665018	425	1
5335	600020	492	1
5336	602023	669022	1
5337	602023	1384236	1
5338	602023	672014	-1
5339	602023	1070049	-1
5340	622013	482	1
5341	622013	492	1
5342	622013	488	-1
5343	622013	1393492	-1
5344	622013	776014	-1
5345	602023	756010	-1
5346	602023	1384232	1
5347	602023	667019	-1
5348	602023	453	1
5349	600020	495	1
5350	592016	1170026	1
5351	592016	718011	1
5352	592016	722010	1
5353	600020	496	1
5354	602023	588008	1
5355	602023	628008	-1
5356	602023	496	-1
5357	602023	482	1
5358	600020	499	1
5359	600020	583022	-1
5360	602023	495	1
5361	600020	503	1
5362	600020	502	1
5363	600020	501	1
5364	602023	457	1
5365	602023	1117033	-1
5366	602023	722016	-1
5367	721003	584011	1
5368	602023	649009	1
5369	602023	442	1
5370	602023	1586384	-1
5371	602023	598013	-1
5372	602023	1382002	1
5373	602023	1329221	1
5374	602023	434	-1
5375	602023	849007	1
5376	602023	598017	1
5377	1466488	499	1
5378	1466488	394	1
5379	1466488	1170009	1
5380	1466488	830002	1
5381	1466488	787006	1
5382	1466488	641024	1
5383	1366002	718011	1
5384	1366002	787006	-1
5385	1366002	830002	-1
5386	1366002	752008	-1
5387	602023	506	1
5388	587011	389	-1
5389	587011	425	1
5390	587011	436	1
5391	587011	464	1
5392	587011	770004	-1
5393	587011	431	1
5394	587011	649009	1
5395	622013	1448232	-1
5396	376	386	-1
5397	600020	670022	1
5398	336	609014	-1
5399	602023	1448229	1
5400	1466298	844002	-1
5401	1466298	1384232	1
5402	1466298	401	1
5403	383	444	-1
5404	383	459	1
5405	383	458	1
5406	392	1339003	-1
5407	392	1591811	-1
5408	392	1020006	-1
5409	602023	515	-1
5410	328	1465241	1
5411	328	1393232	1
5412	328	698011	-1
5413	328	523	-1
5414	328	1587603	-1
5415	328	1384211	1
5416	328	381	1
5417	328	756010	1
5418	328	1643023	1
5419	328	647021	1
5420	328	859003	1
5421	328	811004	1
5422	328	762009	1
5423	328	1078036	1
5424	328	1088036	1
5425	328	1065057	1
5426	328	1465438	1
5427	328	420	1
5428	328	427	1
5429	328	485	1
5430	328	1645030	-1
5431	328	514	1
5432	328	1680037	1
5433	1642034	1170026	1
5434	1642034	1465445	-1
5435	1466488	492	1
5436	394	1583531	1
5437	397	532	1
5438	398	607021	1
5439	398	667020	1
5440	398	581024	1
5441	398	748012	1
5442	398	452	1
5443	622013	718011	-1
5444	622013	1648033	1
5445	622013	1448229	-1
5446	622013	406	1
5450	721003	402	1
5454	1466298	603026	1
5459	328	1648033	-1
5463	328	1170009	-1
5467	328	830002	-1
5471	328	542	1
\.


